Unique ID,Manufacturer Name,Model Number,Category Description,Company ID,,COMPANY_NAME,COMPANY_ID
380,,M1006A,"MODULE, PRESSURE",,,AEB Technologies,81697
381,,M1006A,"MODULE, PRESSURE",,,AEC Magnetics,29566
382,,M1006A,"MODULE, PRESSURE",,,AED brands,33275
383,,78354C,MONITOR,,,AED Motor Sport Products,28572
384,,M1700A,"MONITOR, ECG DIAGNOSTIC",,,AED Superstore,24478
385,,M1020A,"MODULE, SPO2",,,AED4U.com,28098
386,,M1020A,"MODULE, SPO2",,,AEDs Today,39720
387,,M1008B,"MODULE, NBP",,,"Aegis Electronic Group, Inc",24741
388,,M1008B,"MODULE, NBP",,,Aegis Scientific,32628
389,,M1008B,"MODULE, NBP",,,AEI (Alternative Endoscope Instruments),18043
390,,M1008B,"MODULE, NBP",,,AEIOMed,29200
391,,M1008B,"MODULE, NBP",,,AeonTronics,38236
392,,M1006A,"MODULE, PRESSURE",,,AEP LINAC (Alphatron),31788
393,,M1006A,"MODULE, PRESSURE",,,"AER Supply, Ltd.",70353
394,,M1006A,"MODULE, PRESSURE",,,Aerial Equipment Parts (AEP),39374
395,,M1006A,"MODULE, PRESSURE",,,Aero Battery Service Sales,17111
396,,M1006A,"MODULE, PRESSURE",,,Aero Cooler,33431
397,,M1006A,"MODULE, PRESSURE",,,Aero Medical,28522
398,,M1006A,"MODULE, PRESSURE",,,Aerocrine,26197
399,,M1006A,"MODULE, PRESSURE",,,Aeroflex / Weinschel Corp,16236
400,,M1006A,"MODULE, PRESSURE",,,"AeroMed, Inc.",70452
401,,M1006A,"MODULE, PRESSURE",,,Aeros Instruments (Ohio Medical),16307
402,,M1001A,"MODULE, ECG",,,AeroScout LLC (A Stanley Healthcare Company),64147
403,,M1001A,"MODULE, ECG",,,"Aerotech, Inc.",29091
404,,M1001A,"MODULE, ECG",,,"AES, Inc",53703
405,,M1001A,"MODULE, ECG",,,"AESCO ELECTRONICS, INC.",28689
406,,M1001A,"MODULE, ECG",,,"Aesculap, Inc.",16308
407,,M1001A,"MODULE, ECG",,,Aesthetic Technologies,45418
408,,M1001A,"MODULE, ECG",,,Aetna Plywood,30115
409,,M1001A,"MODULE, ECG",,,"AFC Industries, Inc",28024
410,,M1001A,"MODULE, ECG",,,Affiliated Industries,34419
411,,M1116B,"MODULE, RECORDER",,,Affiliated Medical Sales (formerly Medical Product Sales .com),38126
412,,M1116B,"MODULE, RECORDER",,,Affiliated Medical Supply,39778
413,,M1116B,"MODULE, RECORDER",,,Affinity Medical Technologies,25553
414,,M1020A,"MODULE, SPO2",,,"Affordable Computers, Inc.",33293
415,,M1020A,"MODULE, SPO2",,,Affordable Medical Equipment,34200
416,,M1020A,"MODULE, SPO2",,,AFFORDABLE OPENERS,35488
417,,78580A,"COMPUTER, CARE VU",,,AG Industries,18384
418,,78581A,"EQUIPMENT, NON MEDICAL",,,AG Lock & Hardware,28159
419,,M1008B,"MODULE, NBP",,,AGA Marvel (Northland),27126
420,,M1008B,"MODULE, NBP",,,AGA Medical Corporation,27774
421,,M1002A,"MODULE, ECG",,,Agfa HealthCare,18363
422,,M1008B,"MODULE, NBP",,,Agilent Technologies,17054
423,,M1008B,"MODULE, NBP",,,"AGM Container Controls, Inc.",31531
424,,M1008B,"MODULE, NBP",,,Agri Supply,29663
425,,M1020A,"MODULE, SPO2",,,AGSI Systems,53858
426,,M1205A,MONITOR,,,Agson.com,24677
427,,M1002A,"MODULE, ECG",,,"AGT Battery Supply, LLC",33109
428,,M1020A,"MODULE, SPO2",,,"A-I Consolidated, Inc.",31940
429,,M1205A,MONITOR,,,Aimes Medical Equip. Rentals & Props,36234
430,,M1205A,MONITOR,,,AIMS,16281
431,,M1008B,"MODULE, NBP",,,AIO - American Optisurgical,19958
432,,M1002A,"MODULE, ECG",,,Aiphone,37511
433,,M1020A,"MODULE, SPO2",,,"Air & Water, Inc.",33453
434,,8590L,"TEST EQ,",,,Air Blower Services,39412
435,,ISU,"REGULATOR, SUCTION",,,Air Compressor Equipment Inc.,27833
436,,ISU,"REGULATOR, SUCTION",,,"Air Compressor Products, Inc.",33436
437,,ISU,"REGULATOR, SUCTION",,,Air Compressors Direct,43878
438,,ISU,"REGULATOR, SUCTION",,,Air Control Products,45296
439,,ISU,"REGULATOR, SUCTION",,,Air Delights,29899
440,,ISU,"REGULATOR, SUCTION",,,"Air Distributors Company, Inc.",33405
441,,ISU,"REGULATOR, SUCTION",,,Air Dynamics Heating & Cooling,37716
442,,ISU,"REGULATOR, SUCTION",,,Air Filters NOW,39439
443,,ISU,"REGULATOR, SUCTION",,,Air Gap International,36546
444,,ISU,"REGULATOR, SUCTION",,,"Air king America, LLC",69619
445,,TRS3000,ERGOMETER,,,Air Link International,51490
446,,ISU,"REGULATOR, SUCTION",,,"Air Liquide USA, LLC (Scott Medical Products)",26929
447,,,Exercisers,,,"Air Liquide USA, LLC, a Scott Medical Products",33976
448,,,Exercisers,,,Air Monitor Corp,26539
449,,ISU,"REGULATOR, SUCTION",,,Air Power Services Inc,32437
450,,ISU,"REGULATOR, SUCTION",,,Air Purifier Repair,24941
451,,ISU,"REGULATOR, SUCTION",,,Air Quality Engineering Inc.,76546
452,,ISU,"REGULATOR, SUCTION",,,Air Rite Service Supply,43786
453,,ISU,"REGULATOR, SUCTION",,,Air Science,37135
454,,M1008B,"MODULE, NBP",,,Air Techniques Inc,18723
455,,M1020A,"MODULE, SPO2",,,Air Technologies,45456
456,,M1008B,"MODULE, NBP",,,AIR802,74636
457,,M1020A,"MODULE, SPO2",,,"AIR-CARE HOME HEALTH, INC.",39476
458,,M1002A,"MODULE, ECG",,,Aircast (A DJO Company),33553
459,,M1008B,"MODULE, NBP",,,"Aircast, Inc.",24287
460,,M1002A,"MODULE, ECG",,,AirClean Systems,22370
461,,M1020A,"MODULE, SPO2",,,Aircraft Spruce EAST,43949
462,,M1008B,"MODULE, NBP",,,Airea,35910
463,,M1002A,"MODULE, ECG",,,Air-Eze,34073
464,,M1020A,"MODULE, SPO2",,,Airfiltronix,30762
465,,M1205A,MONITOR,,,"Airflotek, Inc.",32387
466,,M1008B,"MODULE, NBP",,,AirFlow Direction Inc,30057
467,,M1002A,"MODULE, ECG",,,Airgas Safety Products,36716
468,,M1020A,"MODULE, SPO2",,,"Airgas USA, LLC.",65964
469,,M1205A,MONITOR,,,Airgas-Great Lakes Division,27752
470,,M1020A,"MODULE, SPO2",,,Air-Nu,28280
471,,M1205A,MONITOR,,,Air-n-water.com,37878
472,,M1020A,"MODULE, SPO2",,,"Air-Oil Systems, Inc.",23593
473,,M1205A,MONITOR,,,Airon Corp,29492
474,,M1008B,"MODULE, NBP",,,Airon Corporation,70660
475,,M1020A,"MODULE, SPO2",,,AirPac,35149
476,,M1002A,"MODULE, ECG",,,AirPal,28221
477,,ISU,"REGULATOR, SUCTION",,,Airpax (Poco Sales),23012
478,,ISU,"REGULATOR, SUCTION",,,Airport Lighting Company,36971
479,,M2604A,"RECEIVER, TELE MAINFRAM",,,Airport Windsock Corporation,30943
480,,M1006A,"MODULE, PRESSURE",,,Air-Pure Systems (Honeywell Commercial Air),73769
481,,M1001A,"MODULE, ECG",,,AirSep Corp (Caire / Chart Industries),17508
482,,M1008B,"MODULE, NBP",,,Air-Shields (Draeger Medical),18364
483,,M1029A,"MODULE, TEMP",,,Airtech Laminar Airflow Systems,34352
484,,M1006B,"MODULE, PRESSURE",,,Airtest,34363
485,,M1029A,"MODULE, TEMP",,,Airtronics,38223
486,,M1006B,"MODULE, PRESSURE",,,Airtronics Inc.,33989
487,,M1116B,"MODULE, RECORDER",,,Airware America,32706
488,,M1116B,"MODULE, RECORDER",,,Airwave Solutions,31207
489,,M1700A,"MONITOR, ECG DIAGNOSTIC",,,AIS-service,27479
490,,ISU,"REGULATOR, SUCTION",,,AIV (formerly American IV Products),17049
491,,FREE FLOW,"REGULATOR, SUCTION",,,AJ Abrams Company Inc.,27417
492,,ISU,"REGULATOR, SUCTION",,,AJEX Meditech Ltd,86373
493,,M1002A,"MODULE, ECG",,,AK (Oshkosh) Specialty Vehicles,23578
494,,M1006A,"MODULE, PRESSURE",,,"AK Solutions USA, LLC (AlcoMate)",33084
495,,M1006A,"MODULE, PRESSURE",,,AK2 Power Co.,25046
496,,M1006A,"MODULE, PRESSURE",,,"Akro-Mils / Myers Industries, Inc",69602
497,,M1006A,"MODULE, PRESSURE",,,"Akron Bearing Co, Inc",27142
498,,M1002A,"MODULE, ECG",,,Akron Hardware,33415
499,,M1116B,"MODULE, RECORDER",,,Aktina Medical Corp,25061
500,,M1002A,"MODULE, ECG",,,"AKW Medical, Inc.",17319
501,,M1002A,"MODULE, ECG",,,Alaka Medical Systems,25684
502,,M1002A,"MODULE, ECG",,,Alan Computech International,22219
503,,M1002A,"MODULE, ECG",,,Alan's Sales,32591
504,,M1029A,"MODULE, TEMP",,,Alara,34237
505,,M1020A,"MODULE, SPO2",,,Alarm Express,29480
506,,M1020A,"MODULE, SPO2",,,Alarm Super Store,37593
507,,M1020A,"MODULE, SPO2",,,"Alarmax Distributors, Inc.",24758
508,,M1020A,"MODULE, SPO2",,,alarmsystemstore.com,33129
509,,M1020A,"MODULE, SPO2",,,"Albright Lighting Plastics, LLC",43966
510,,M1006B,"MODULE, PRESSURE",,,Alco Chemical (Alco Mandala Products),33767
511,,M1006B,"MODULE, PRESSURE",,,Alco Sales & Service Co,21481
512,,M1006B,"MODULE, PRESSURE",,,Alcon,16316
513,,M1006B,"MODULE, PRESSURE",,,AlcoPro Inc,77096
514,,M1006B,"MODULE, PRESSURE",,,ALCOR Scientific Inc./OST Medical,34449
515,,M1020A,"MODULE, SPO2",,,Alegiance,21466
516,,ISU,"REGULATOR, SUCTION",,,Alero,23870
517,,ISU,"REGULATOR, SUCTION",,,Alert Services,38749
518,,ISU,"REGULATOR, SUCTION",,,Alert Stamping,37740
519,,ISU,"REGULATOR, SUCTION",,,Alex Kalish,55586
520,,ISU,"REGULATOR, SUCTION",,,"Alexander Industrial Sales, Inc",28381
521,,ISU,"REGULATOR, SUCTION",,,"Alexander Industrial Sales, Inc.",28424
522,,ISU,"REGULATOR, SUCTION",,,"Alexandria General Supply, LLC",28773
523,,ISU,"REGULATOR, SUCTION",,,Alexandria X-Ray,17942
524,,ISU,"REGULATOR, SUCTION",,,Alfa Inc.,37447
525,,M1008B,"MODULE, NBP",,,Alfa Medical,17146
526,,M1002B,"MODULE, ECG",,,Alfred Envelope Co,29976
527,,M1002B,"MODULE, ECG",,,Algen Scale Corp.,17705
528,,M1002B,"MODULE, ECG",,,Alger Company,27969
529,,M1020A,"MODULE, SPO2",,,Algood Caster Innovations,74654
530,,M1020A,"MODULE, SPO2",,,"Alicat Scientific, Incorporated",33322
531,,M1020A,"MODULE, SPO2",,,"AliMed, Inc.",22073
532,,M1205A,MONITOR,,,"All American Scales & Calibration, Inc.",45301
533,,ISU,"REGULATOR, SUCTION",,,All Around Mobility,79665
534,,ISU,"REGULATOR, SUCTION",,,All Brand Appliance Parts,31598
535,,ISU,"REGULATOR, SUCTION",,,All Day Medical,30317
536,,ISU,"REGULATOR, SUCTION",,,All Electronics Corp,27030
537,,M1006A,"MODULE, PRESSURE",,,All Glides,43984
538,,M2604A,"RECEIVER, TELE MAINFRAM",,,"All Island Industrial Sales, Inc.",20913
539,,M2604A,"RECEIVER, TELE MAINFRAM",,,"All Med Medical Supply, LLC",52423
540,,M2604A,"RECEIVER, TELE MAINFRAM",,,All Medical Resources (AMR),24536
541,,M2604A,"RECEIVER, TELE MAINFRAM",,,All Pro Excercise,31188
542,,M1006B,"MODULE, PRESSURE",,,All Seals Inc,24720
543,,ESU,"REGULATOR, SUCTION",,,All State Biomedical,18733
544,,ESU,"REGULATOR, SUCTION",,,All Tech,20952
545,,ISU,"REGULATOR, SUCTION",,,All Temperature Parts (Dave's Refrigeration Inc.),35476
546,,ISU,"REGULATOR, SUCTION",,,All Things POS,24605
547,,ISU,"REGULATOR, SUCTION",,,All Time Tools,37483
548,,ISU,"REGULATOR, SUCTION",,,AllAboutHome.com,28986
549,,ISU,"REGULATOR, SUCTION",,,Allard Electronics,29495
550,,ISU,"REGULATOR, SUCTION",,,ALL-BATTERY.COM,29509
551,,ISU,"REGULATOR, SUCTION",,,ALLCOM ELECTRONICS,27706
552,,ISU,"REGULATOR, SUCTION",,,Allegion (IVES Hardware),74637
553,,ISU,"REGULATOR, SUCTION",,,allegromedical.com,26760
554,,,Centrifuges,,,"Allen Avionics, Inc.",32266
555,,,Thermometers,,,"Allen Datagraph Systems, Inc.",17633
556,,ISU,"REGULATOR, SUCTION",,,Allen Display,45046
557,,,Incubators,,,Allen Medical Systems (A Hill-Rom Company),18902
558,,3301,"MONITOR, SPO2",,,"Allen Technologies, Inc.",34460
559,,TRS4000,ERGOMETER,,,Allen-Orton,36765
560,,ISU,"REGULATOR, SUCTION",,,"Allergan, Inc.",16319
561,,M2604A,"RECEIVER, TELE MAINFRAM",,,ALLHDD,39801
562,,M2604A,"RECEIVER, TELE MAINFRAM",,,Allheart.com,26586
563,,M2604A,"RECEIVER, TELE MAINFRAM",,,Alliance Analytical,28477
564,,,Dialysis Unit Test Equipment,,,"Alliance Electronics Distributor, Inc.",65965
565,,,Test Equipment,,,Alliance Imaging,17485
566,,WV-CP464,"CAMERA, VIDEO",,,Alliance Medical Corp.,65327
567,,WV-CP464,"CAMERA, VIDEO",,,Alliance Medical Products,22255
568,,,Monitors,,,Alliance Test Equipment Inc,27366
569,,M1029A,"MODULE, TEMP",,,Alliant Healthcare Products,34339
570,,ISU,"REGULATOR, SUCTION",,,"Allied Communications, Inc.",63417
571,,,Incubators,,,Allied Controls Inc.,35808
572,,,"Positive Airway Pressure Units, Continuous",,,Allied Electronics,18599
573,,TRS3000,ERGOMETER,,,Allied Health Products,27271
574,,,Slit Lamps,,,"Allied Healthcare Products, Inc.",18308
575,,LASER JET 4100N,"PRINTER, PATIENT DATA",,,Allied Innovations,37222
576,,M4000-D,Microscopes,,,Allied International,32319
577,,TRS4000,ERGOMETER,,,Allied Medical,34331
578,,M1029A,"MODULE, TEMP",,,Allied Products/Biofeedback inst. corp.,33357
579,,M1029A,"MODULE, TEMP",,,Allied Supply,25351
580,,FR2 TRAINER,"EQUIPMENT, NON MEDICAL",,,Allied Telesyn,18768
581,,FR2 TRAINER,"EQUIPMENT, NON MEDICAL",,,ALLIED TIME USA,27427
582,,M3864A FR2,"EQUIPMENT, NON MEDICAL",,,Allied Wire& Cable,38320
583,,M3864A FR2,"EQUIPMENT, NON MEDICAL",,,allmaglite4less.com,19898
584,,M1029A,"MODULE, TEMP",,,AllMed,27805
585,,M1012A,"MODULE, CO",,,ALLNT.com,37024
586,,M1012A,"MODULE, CO",,,Allon,16321
587,,ISU,"REGULATOR, SUCTION",,,"AllParts Medical, LLC",23034
588,,,SLIT LAMP,,,Allpha Imaging,19773
589,,LH-150PC,LIGHT SOURCE,,,AllPoints,34205
590,,ISU,"REGULATOR, SUCTION",,,All-Pro Imaging,22484
591,,,Centrifuges,,,All-Prox,23567
592,,V402-IRW,"LIGHT, INFARED",,,"AllRay Diagnostic Systems, Inc.",53126
593,,ISU,"REGULATOR, SUCTION",,,Allsecurityequipment.com (aka MagneticLocks.net),44137
594,,ISU,"REGULATOR, SUCTION",,,All-Spec Industries,29235
595,,ISU,"REGULATOR, SUCTION",,,AllStar Dental Inc. (DiscountDentalParts.com),37258
596,,ISU,"REGULATOR, SUCTION",,,AllStar X-Ray,27675
597,,ISU,"REGULATOR, SUCTION",,,AllThingsFIRSTAID.com,35733
598,,ISU,"REGULATOR, SUCTION",,,"All-Tronic, Inc.",24473
599,,ISU,"REGULATOR, SUCTION",,,Alltronics,18736
600,,ISU,"REGULATOR, SUCTION",,,Alltronics Medical Systems,37355
601,,ISU,"REGULATOR, SUCTION",,,All-tronics Medical Systems,25614
602,,ISU,"REGULATOR, SUCTION",,,ALM Materials Handling,16282
603,,ISU,"REGULATOR, SUCTION",,,Almark Enterprises,23853
604,,ISU,"REGULATOR, SUCTION",,,Almo,39179
605,,ISU,"REGULATOR, SUCTION",,,"ALMOR Power Cables, LLC.",30466
606,,ISU,"REGULATOR, SUCTION",,,Aloka (Hitachi Medical),18191
607,,M2604A,"RECEIVER, TELE MAINFRAM",,,Alpha American,28959
608,,M2604A,"RECEIVER, TELE MAINFRAM",,,Alpha Equipment LLC,72814
609,,TDP TYPE CQ-27,"LIGHT, EXAM",,,Alpha Guardian,75491
610,,BFP40,ENDOSCOPE,,,Alpha Imaging,17072
611,,BF3C30,ENDOSCOPE,,,Alpha Liberty,23777
612,,BFXP40,ENDOSCOPE,,,"Alpha Medical Equipment Of New York, Inc.",17657
613,,BF1T20D,ENDOSCOPE,,,Alpha Medical Imaging,20774
614,,TT2910LC,TREADMILL,,,Alpha Modalities,31235
615,,M3001A,"MODULE, MMS",,,Alpha Omega Imaging,19976
616,,M3001A,"MODULE, MMS",,,Alpha Omega Instrument Corp.,38593
617,,M3001A,"MODULE, MMS",,,"Alpha Omega Technologies, Inc.",18331
618,,M3001A,"MODULE, MMS",,,Alpha Remarketing Corporation,18158
619,,M3001A,"MODULE, MMS",,,"Alpha Source, Inc.",17420
620,,GEMINI,"TABLE, THERAPY",,,"Alpha Technologies, Inc",23805
621,,RST - 7000,ERGOMETER,,,Alpha Wire,31060
622,,CHATTANOOGA,"TABLE, THERAPY",,,"AlphaLab, Inc.",30612
623,,ISU,"REGULATOR, SUCTION",,,Alphatechnics,35966
624,,ISU,"REGULATOR, SUCTION",,,AlphaTek Corp.,16324
625,,ISU,"REGULATOR, SUCTION",,,"Alpin Surgical Specialties, Inc.",28722
626,,SR-4310N,REFRIGERATOR,,,Alpine Biomed Corp. (Natus Medical),23089
627,,S-3300,"COMPUTER, DRIVING SIMULATOR",,,Alpine Dental Supply LTD,76875
628,,,REFRIGERATOR,,,Alpine Electronics,23148
629,,ISU,"REGULATOR, SUCTION",,,"Alpine Electronics of America, Inc.",21710
630,,ISU,"REGULATOR, SUCTION",,,Alpine Home Air,26965
631,,ISU,"REGULATOR, SUCTION",,,ALPINE POWER SYSTEMS,35974
632,,ISU,"REGULATOR, SUCTION",,,Alpine Solutions Inc,17511
633,,ISU,"REGULATOR, SUCTION",,,"Alpine Surgical Equipment, Inc.",36188
634,,ISU,"REGULATOR, SUCTION",,,ALRO PLASTICS DIVISION,31282
635,,ISU,"REGULATOR, SUCTION",,,AL'S ELECTRIC MOTOR SERVICE,37908
636,,ISU,"REGULATOR, SUCTION",,,Alta Power Corp,35025
637,,ISU,"REGULATOR, SUCTION",,,Altair Imaging,27144
638,,ISU,"REGULATOR, SUCTION",,,"Altair Instruments, Inc",39047
639,,ISU,"REGULATOR, SUCTION",,,Altech Corporation,24750
640,,ISU,"REGULATOR, SUCTION",,,Al-Tech Electronics,29749
641,,TRS4000,ERGOMETER,,,Altec-Lansing,16325
642,,ISU,"REGULATOR, SUCTION",,,AlterG,50654
643,,ISU,"REGULATOR, SUCTION",,,Alternative Security Systems,43729
644,,,"Positive Airway Pressure Units, Continuous",,,Alternative Security Systems,23985
645,,,"Positive Airway Pressure Units, Continuous",,,AlternativeElectrodes.com,28665
646,,,Positive Airway Pressure Units,,,Altex Electronics,30651
647,,,"Positive Airway Pressure Units, Continuous",,,"Altex-Mar Electronics, Inc.",38096
648,,LCD-1900V,"DISPLAY, VIDEO",,,Althin Medical (Baxter),16326
649,,,Analyzers,,,Altima Diagnostic Imaging Solutions,44318
650,,,Lights,,,Altimate Medical Inc.,32532
651,,M1006B,"MODULE, PRESSURE",,,Altinex Superstore,27436
652,,M1006B,"MODULE, PRESSURE",,,Altman Luggage,34662
653,,RMI 404GS,"TEST EQ,",,,Alto BioMed,38417
654,,,Oxygen Monitors,,,"Alto Technology, Inc.",17735
655,,BVI-3000,"ULTRASOUND, DIAGNOSTIC",,,AltoEdge,32644
656,,2M8621,HEATER,,,"Alto-Shaam, Inc.",78231
657,,R-900,TONOMETER,,,Altra Medical,35990
658,,,Scales,,,Altronix Corporation,24449
659,,,Scales,,,Alumilite Corporation,35046
660,,LOW FLOW,Oxygen-Air Proportioners,,,"Aluron, Inc",21980
661,,,EMG,,,Alwayslowest.com,23707
662,,24050,HEATER,,,AM Photo World,24504
663,,LOW FLOW,Oxygen-Air Proportioners,,,A-M Systems,16273
664,,LOW FLOW,Oxygen-Air Proportioners,,,AM X-Ray,18385
665,,LOW FLOW,Oxygen-Air Proportioners,,,Amano Cincinnatti Inc.,47606
666,,LOW FLOW,Oxygen-Air Proportioners,,,AMAX Industrial Products,35493
667,,LOW FLOW,Oxygen-Air Proportioners,,,AMAX Lighting,36468
668,,,Warming/Cooling Units,,,Amax Resources,32156
669,,,"Positive Airway Pressure Units, Continuous",,,Amazon Hose & Rubber Co.,73546
670,,,Electrosurgical Unit Analyzers,,,"Amazon Medical, LLC",39802
671,,,Centrifuges,,,Amazon.com,18697
672,,TUD44HT-X0004,REFRIGERATOR,,,Ambassador Medical (GE Healthcare),17858
673,,,Baths,,,Ambassador Medical PROBES Division (GE Healthcare),30551
674,,,Mixers,,,Ambco,25464
675,,404,"TABLE, EXAM",,,Amber City,37889
676,,Frigidare FRT17G4BWH,REFRIGERATOR,,,Amber Diagnostics,3350
677,,,Incubators,,,Amber Diagnostics,17145
678,,,"TABLE, EXAM",,,Amber Products,37402
679,,Tru Temp,THERMOMETER,,,Amber Science,36042
680,,,"COMPUTER, C.A.D.",,,Ambery Corporation,34462
681,,,"COMPUTER, C.A.D.",,,Ambient Medical LLC,84262
682,,,Power Systems,,,"Ambient Medical, LLC",38537
683,,,Magnetic Resonance Imaging (MRI) Units,,,Ambient Weather,31975
684,,,Processors,,,Ambler Surgical,27188
685,,,Picture Archiving and Communication Systems (PACS),,,"Ambry Technologies, Inc.",24041
686,,,Scanning Systems,,,Ambu Inc.,45531
687,,,Scanning Systems,,,AmCells Corp,45077
688,,,Scanning Systems,,,"AMCI Medical Imaging, LLC.",36574
689,,,Electrical Safety Analyzers,,,"AMCI Medical Systems, LLC (No longer used)",18159
690,,,Carts,,,"Amco Intl Manufacturing & Design, Inc",35181
691,,,Warmers,,,AMD Imaging,18292
692,,,Data Management Systems,,,AMD Worldwide (Accurate Medical Diagnostics),22882
693,,,Radiographic/Fluoroscopic Units,,,AMDi,39702
694,,,Picture Archiving and Communication Systems (PACS),,,Ameda,44121
695,,,Picture Archiving and Communication Systems (PACS),,,Ameda Direct,44204
696,,,Scanning Systems,,,Ameda Medical Technologies,28882
697,,,Scanning Systems,,,Ameda Online (Baby Bungalow),34310
698,,,Scanning Systems,,,Amedco,22621
699,,,Scanning Systems,,,Amega Scientific,28335
700,,,Scanning Systems,,,America II Electronics,25904
701,,,Scanning Systems,,,America Ultraviolet,32561
702,,,Test Equipment,,,American AED,36623
703,,,Test Equipment,,,American Allergy Supply,18845
704,,,Test Equipment,,,American Allied Imaging,24826
705,,,Test Equipment,,,American Allied Nuclear,21179
706,,,Computers,,,American Biomedical Equipment (ABE),17064
707,,,Cameras,,,American Biomedical Services Inc.,33105
708,,,Cameras,,,American Blinds,38274
709,,,Cameras,,,American Chemical & Equipment Compnay,37620
710,,,Cameras,,,American Chute Systems (ACS),45390
711,,,Cameras,,,American College of Radiology (ACR),18670
712,,,Cameras,,,American Communication Systems,39641
713,,,ECG Monitors,,,"American Dental Accessories, Inc",27304
714,,,Radiation Counters,,,American Dental Technologies,22719
715,,,Pulmonary Function Analyzers,,,American Diabetes Wholesale,33264
716,,,Infusion Pumps,,,American Diagnostic Corporation (ADC),24029
717,,ISU,"REGULATOR, SUCTION",,,American Dryer Corp,34233
718,,ISU,"REGULATOR, SUCTION",,,American Electric Equipment Co. Inc.,37684
719,,,Tables,,,"American Electric Motor Service, Inc",28561
720,,,Stimulators,,,American Electronic Resource,23802
721,,87,"TEST EQ,",,,American Filtration,32714
722,,JTM-63,"TEST EQ,",,,AMERICAN FITTINGS Corporation,72268
723,,,Console,,,American Floor Mats,44900
724,,,Blood Flow Detectors,,,American Foodservice (USECO),46642
725,,,Cameras,,,"American Hakko Products, Inc.",36598
726,,,Cameras,,,"American Healthcare Technologies, Inc.",18257
727,,,Computers,,,American Hospital Association (AHA),39119
728,,,General,,,American HVAC Parts.com,32571
729,,,General,,,"American Instrument Exchange, Inc.",22460
730,,,General,,,American International Electric (AIE),31762
731,,,Dosimeters,,,American International Medical,20942
732,,,Computers,,,American Laboratory Trading,19953
733,,,X-ray Tube Assemblies,,,American LaFrance,34377
734,,,X-ray Tube Assemblies,,,American Laser Parts & Service,18090
735,,,Image Intensifiers,,,American Lock,69615
736,,,Analyzers,,,American Locksets,47188
737,,BB504A26,REFRIGERATOR,,,American Mammographics  (Mammospot),17506
738,,,Analyzers,,,American Med Tech Services,19530
739,,,Centrifuges,,,American Medical Depot,39821
740,,,Computers,,,American Medical Endoscopy,22592
741,,,Computers,,,American Medical Equipment,25312
742,,,Scales,,,American Medical Systems - Michigan,26416
743,,,Electrocardiographs,,,American Medical Systems (AMS),16330
744,,,Warmers,,,American Medical Technology,26147
745,,,Warmers,,,American medical X-ray,39525
746,,,Centrifuges,,,American Medicals,43874
747,,,Ergometers,,,American Microsemiconductor,23128
748,,,General,,,American Musical Supply,36812
749,,,Picture Archiving and Communication Systems (PACS),,,American Office Solutions Inc.,71410
750,,,Radiographic/Fluoroscopic Units,,,American Office Solutions Inc.,71374
751,,,X-ray Tube Assemblies,,,American Office Solutions Inc.,71373
752,,,Monitors,,,American Optical,16331
753,,,Radiographic/Fluoroscopic Units,,,American Optisurgical,20017
754,,,X-ray Tube Assemblies,,,American Panel,29763
755,,,Image Intensifiers,,,"American Printing House for the Blind, Inc.",37565
756,,,Collimators,,,American Radio Supply,36336
757,,,Radiographic/Fluoroscopic Units,,,American Refrigeration,35989
758,,Coolsculpting,"PUMP, VACCUM",,,"American Resource Medical Equipment, Inc.",17619
759,,,Warming/Cooling Units,,,American RV Company,44203
